episode,episode_length,total_reward,average_reward_per_step,average_absolute_td_error,epsilon,timesteps
2052,200,-24.450767,-0.12225383499999999,1.2765875577926635,0.05,410400
2053,200,17.309843,0.086549215,1.2755406546592711,0.05,410600
2054,200,44.41114,0.22205570000000002,1.2773224902153015,0.05,410800
2055,200,31.399946,0.15699973,1.3069613790512085,0.05,411000
2056,200,-28.886001,-0.144430005,1.4046606862545012,0.05,411200
2057,200,3.327508,0.01663754,1.3703530180454253,0.05,411400
2058,200,-33.599311,-0.167996555,1.4244237530231476,0.05,411600
2059,200,-2.289889,-0.011449445,1.302402877807617,0.05,411800
2060,200,-10.506152,-0.05253076,1.2260703599452973,0.05,412000
2061,200,-10.987813,-0.054939064999999995,1.3785926008224487,0.05,412200
2062,200,26.024216,0.13012108,1.3804818773269654,0.05,412400
2063,200,5.202112,0.02601056,1.2889365434646607,0.05,412600
2064,200,-21.2433,-0.1062165,1.2332780647277832,0.05,412800
2065,200,31.296149,0.156480745,1.2359493815898894,0.05,413000
2066,200,6.51566,0.0325783,1.3631844735145568,0.05,413200
2067,200,-37.968496,-0.18984248,1.3258299481868745,0.05,413400
2068,200,-44.767334,-0.22383667,1.2395148479938507,0.05,413600
2069,200,-45.797064,-0.22898532,1.2589636194705962,0.05,413800
2070,200,-50.130556,-0.25065278,1.2248836719989777,0.05,414000
2071,200,-23.655202,-0.11827601,1.2549788630008698,0.05,414200
2072,200,-83.001391,-0.415006955,1.2711235654354096,0.05,414400
2073,200,-33.435408,-0.16717704,1.1915507888793946,0.05,414600
2074,200,-66.045071,-0.33022535499999994,1.1965366518497467,0.05,414800
2075,200,-35.420294,-0.17710146999999998,1.2241877591609955,0.05,415000
2076,200,-30.41813,-0.15209065,1.2442079997062683,0.05,415200
2077,200,-31.614142,-0.15807071,1.2616621708869935,0.05,415400
2078,200,-7.348739,-0.036743695,1.257416354417801,0.05,415600
2079,200,9.452791,0.047263954999999996,1.1069899892807007,0.05,415800
2080,200,-43.720221,-0.21860110500000002,1.1891380858421325,0.05,416000
2081,200,-31.463995,-0.157319975,1.259426279067993,0.05,416200
2082,200,27.485488,0.13742744,1.18876571893692,0.05,416400
2083,200,-29.664373,-0.148321865,1.1698460483551025,0.05,416600
2084,200,-38.74104,-0.1937052,1.147292000055313,0.05,416800
2085,200,-13.411634,-0.06705817,1.2492099034786224,0.05,417000
2086,200,92.330122,0.46165061,1.2628520011901856,0.05,417200
2087,200,38.735296,0.19367647999999998,1.188692557811737,0.05,417400
2088,200,0.547974,0.0027398699999999997,1.1873267841339112,0.05,417600
2089,200,88.400245,0.442001225,1.1551422989368438,0.05,417800
2090,200,31.891294,0.15945647,1.1701896286010742,0.05,418000
2091,200,38.917649,0.194588245,1.1743399536609649,0.05,418200
2092,200,-30.2544,-0.151272,1.2036451971530915,0.05,418400
2093,200,35.459205,0.177296025,1.197696690559387,0.05,418600
2094,200,30.813246,0.15406623,1.1221661067008972,0.05,418800
2095,200,9.107818,0.04553909,1.1589393675327302,0.05,419000
2096,200,-15.174693,-0.075873465,1.1667326962947846,0.05,419200
2097,200,19.790454,0.09895227000000001,1.1863556563854218,0.05,419400
2098,200,-8.334423,-0.041672114999999996,1.157941187620163,0.05,419600
2099,200,-4.694015,-0.023470075,1.1494423508644105,0.05,419800
2100,200,-14.18233,-0.07091165,1.1530280494689942,0.05,420000
2101,200,-8.845081,-0.044225405,1.1734978640079499,0.05,420200
2102,200,-25.887266,-0.12943633,1.143579502105713,0.05,420400
2103,200,-16.153532,-0.08076765999999999,1.181607004404068,0.05,420600
2104,200,-6.309199,-0.031545995,1.152524906396866,0.05,420800
2105,200,-22.629998,-0.11314999,1.1553330135345459,0.05,421000
2106,200,-8.955579,-0.044777895,1.229378854036331,0.05,421200
2107,200,-48.10482,-0.2405241,1.2132527840137481,0.05,421400
2108,200,-40.732851,-0.203664255,1.1840603518486024,0.05,421600
2109,200,-14.894704,-0.07447352,1.2739263606071471,0.05,421800
2110,200,76.45611,0.38228055,1.1863044536113738,0.05,422000
2111,200,-1.959745,-0.009798725000000001,1.2506068170070648,0.05,422200
2112,200,17.879105,0.08939552499999999,1.263026863336563,0.05,422400
2113,200,22.865934,0.11432967,1.203560563325882,0.05,422600
2114,200,4.050217,0.020251085,1.2364048838615418,0.05,422800
2115,200,23.549685,0.117748425,1.223404850959778,0.05,423000
2116,200,-15.404638,-0.07702319,1.3434952878952027,0.05,423200
2117,200,9.449766,0.04724883,1.2510414791107178,0.05,423400
2118,200,18.636803,0.09318401500000001,1.2944565391540528,0.05,423600
2119,200,27.678398,0.13839199000000002,1.225558227300644,0.05,423800
2120,200,16.644615,0.08322307500000001,1.2175011479854583,0.05,424000
2121,200,12.452837,0.062264185,1.2859268760681153,0.05,424200
2122,200,17.440601,0.087203005,1.2194821655750274,0.05,424400
2123,200,12.817413,0.064087065,1.1987402999401093,0.05,424600
2124,200,-1.973962,-0.00986981,1.2612603068351746,0.05,424800
2125,200,4.143535,0.020717675,1.19508371591568,0.05,425000
2126,200,19.451648,0.09725824,1.262472416162491,0.05,425200
2127,200,25.017551,0.125087755,1.2646402418613434,0.05,425400
2128,200,24.669889,0.123349445,1.214761996269226,0.05,425600
2129,200,14.144726,0.07072363,1.2502746093273163,0.05,425800
2130,200,20.829048,0.10414524,1.235942804813385,0.05,426000
2131,200,29.771492,0.14885746,1.3056199717521668,0.05,426200
2132,200,-1.096764,-0.00548382,1.270059379339218,0.05,426400
2133,200,26.250664,0.13125332,1.2286150169372558,0.05,426600
2134,200,25.949378,0.12974689,1.2601707684993744,0.05,426800
2135,200,26.025189,0.130125945,1.233480645418167,0.05,427000
2136,200,26.317369,0.131586845,1.2960007309913635,0.05,427200
2137,200,30.487639,0.152438195,1.207901873588562,0.05,427400
2138,200,0.510799,0.002553995,1.198367532491684,0.05,427600
2139,200,30.29313,0.15146565,1.2028246426582336,0.05,427800
2140,200,27.828116,0.13914058,1.2119492721557616,0.05,428000
2141,200,53.2862,0.26643100000000003,1.293456312417984,0.05,428200
2142,200,25.052952,0.12526476,1.2332714676856995,0.05,428400
2143,200,24.262936,0.12131468,1.2599729704856872,0.05,428600
2144,200,67.168883,0.33584441499999995,1.2419741225242615,0.05,428800
2145,200,1.606218,0.00803109,1.1287920117378234,0.05,429000
2146,200,3.67506,0.0183753,1.240499666929245,0.05,429200
2147,200,25.712504,0.12856251999999999,1.252402391433716,0.05,429400
2148,200,18.861751,0.09430875500000001,1.162121789455414,0.05,429600
2149,200,4.519728,0.02259864,1.2008701169490814,0.05,429800
2150,200,20.600066,0.10300033000000001,1.1220434486865998,0.05,430000
2151,200,26.178556,0.13089278000000001,1.2832937037944794,0.05,430200
2152,200,23.776465,0.11888232500000001,1.168796718120575,0.05,430400
2153,200,8.394847,0.041974235,1.1509788715839386,0.05,430600
2154,200,13.862066,0.06931033,1.0935210132598876,0.05,430800
2155,200,31.303491,0.156517455,1.0741714107990266,0.05,431000
2156,200,33.97011,0.16985055,1.1767799639701844,0.05,431200
2157,200,35.275259,0.176376295,1.1211397922039033,0.05,431400
2158,200,7.297421,0.036487105,1.0865424799919128,0.05,431600
2159,200,18.542044,0.09271022000000001,1.0375920295715333,0.05,431800
2160,200,16.48397,0.08241985,1.0442385649681092,0.05,432000
2161,200,37.190704,0.18595351999999998,1.1210781002044679,0.05,432200
2162,200,39.723662,0.19861831,1.0234154307842254,0.05,432400
2163,200,27.470431,0.137352155,1.0871577978134155,0.05,432600
2164,200,27.024714,0.13512357,1.0135539186000824,0.05,432800
2165,200,36.041406,0.18020703000000002,1.067122198343277,0.05,433000
2166,200,34.653268,0.17326634,1.13885728597641,0.05,433200
2167,200,7.426001,0.037130005,1.0186099052429198,0.05,433400
2168,200,23.958645,0.119793225,1.0073050916194917,0.05,433600
2169,200,33.102795,0.165513975,1.039735723733902,0.05,433800
2170,200,33.494523,0.167472615,1.013404289484024,0.05,434000
2171,200,45.589832,0.22794916,1.1182831358909606,0.05,434200
2172,200,27.328459,0.136642295,1.0051056134700775,0.05,434400
2173,200,37.809848,0.18904924,1.0479875802993774,0.05,434600
2174,200,40.846674,0.20423337,1.0030188572406769,0.05,434800
2175,200,35.690742,0.17845371,1.0209818994998932,0.05,435000
2176,200,35.787825,0.17893912499999998,1.0897179102897645,0.05,435200
2177,200,38.699524,0.19349761999999998,1.031504706144333,0.05,435400
2178,200,27.852806,0.13926403,0.9856013691425324,0.05,435600
2179,200,46.029683,0.230148415,1.0444212806224824,0.05,435800
2180,200,40.688684,0.20344342,0.9997956526279449,0.05,436000
2181,200,27.892289,0.13946144500000002,1.103987354040146,0.05,436200
2182,200,43.530823,0.21765411499999998,1.0752654802799224,0.05,436400
2183,200,32.735861,0.163679305,0.9866953337192536,0.05,436600
2184,200,40.440487,0.20220243499999999,0.989360591173172,0.05,436800
2185,200,36.526486,0.18263242999999998,0.9679382514953613,0.05,437000
2186,200,28.918895,0.144594475,1.0266393184661866,0.05,437200
2187,200,39.693034,0.19846517,0.9928520095348358,0.05,437400
2188,200,38.061319,0.190306595,0.9580885136127472,0.05,437600
2189,200,33.477697,0.167388485,0.9985893964767456,0.05,437800
2190,200,45.192421,0.22596210500000002,0.9566347098350525,0.05,438000
2191,200,29.706239,0.148531195,1.0973802888393402,0.05,438200
2192,200,30.226788,0.15113394,0.9982450520992279,0.05,438400
2193,200,39.415598,0.19707799,1.023352611064911,0.05,438600
2194,200,41.187651,0.20593825500000001,1.0085860764980317,0.05,438800
2195,200,34.872988,0.17436494,0.9548650801181793,0.05,439000
2196,200,76.008746,0.38004373,0.9982791793346405,0.05,439200
2197,200,27.60632,0.1380316,0.94720867395401,0.05,439400
2198,200,26.477508,0.13238754,0.9752446019649506,0.05,439600
2199,200,28.057404,0.14028701999999998,0.9661663281917572,0.05,439800
2200,200,81.378049,0.40689024500000004,0.963535395860672,0.05,440000
2201,200,40.846055,0.204230275,1.0929747438430786,0.05,440200
2202,200,70.47077,0.35235385,1.055262051820755,0.05,440400
2203,200,30.377456,0.15188727999999999,1.009102520942688,0.05,440600
2204,200,77.752036,0.38876018,1.04841099858284,0.05,440800
2205,200,10.043945,0.05021972500000001,1.0465924668312072,0.05,441000
2206,200,43.900861,0.21950430499999998,1.0786730349063873,0.05,441200
2207,200,53.169331,0.265846655,1.1076275062561036,0.05,441400
2208,200,29.718113,0.148590565,1.0908317685127258,0.05,441600
2209,200,50.333193,0.251665965,1.1311698174476623,0.05,441800
2210,200,41.688914,0.20844457,1.063156201839447,0.05,442000
2211,200,32.183819,0.160919095,1.1647799408435822,0.05,442200
2212,200,38.842957,0.194214785,1.0960745453834533,0.05,442400
2213,200,109.75259,0.54876295,1.069686359167099,0.05,442600
2214,200,49.117686,0.24558843,1.1068276035785676,0.05,442800
2215,200,34.865274,0.17432637,1.087105498313904,0.05,443000
2216,200,33.596006,0.16798003,1.2145758044719697,0.05,443200
2217,200,114.031376,0.57015688,1.1364651119709015,0.05,443400
2218,200,78.072349,0.39036174500000004,1.1221766483783722,0.05,443600
2219,200,129.516892,0.64758446,1.154234709739685,0.05,443800
2220,200,36.849065,0.18424532500000002,1.128507639169693,0.05,444000
2221,200,28.704724,0.14352362,1.224820580482483,0.05,444200
2222,200,94.731577,0.473657885,1.1862223172187805,0.05,444400
2223,200,-5.215756,-0.02607878,1.1821247029304505,0.05,444600
2224,200,234.200466,1.17100233,1.177393811941147,0.05,444800
2225,200,35.17952,0.1758976,1.1940360164642334,0.05,445000
2226,200,63.553925,0.317769625,1.3011850237846374,0.05,445200
2227,200,49.447251,0.24723625500000002,1.2113496375083923,0.05,445400
2228,200,36.786,0.18393,1.2282411205768584,0.05,445600
2229,200,14.892154,0.07446077,1.1942286157608033,0.05,445800
2230,200,38.306897,0.191534485,1.1957082235813141,0.05,446000
2231,200,59.566546,0.29783273,1.2646646201610565,0.05,446200
2232,200,23.614689,0.118073445,1.218695433139801,0.05,446400
2233,200,16.995139,0.084975695,1.2174977123737336,0.05,446600
2234,200,34.095124,0.17047562,1.2088370859622954,0.05,446800
2235,200,50.91476,0.2545738,1.1422005939483642,0.05,447000
2236,200,51.691835,0.258459175,1.3018084609508513,0.05,447200
2237,200,51.415167,0.257075835,1.1932020568847657,0.05,447400
2238,200,134.421929,0.672109645,1.254939354658127,0.05,447600
2239,200,35.075207,0.17537603499999999,1.1866200864315033,0.05,447800
2240,200,47.899096,0.23949548,1.2300027298927307,0.05,448000
2241,200,47.585595,0.23792797499999999,1.2567704558372497,0.05,448200
2242,200,46.87927,0.23439635,1.2794658172130584,0.05,448400
2243,200,44.641667,0.22320833499999998,1.1718094098567962,0.05,448600
2244,200,67.820664,0.33910332,1.1501389503479005,0.05,448800
2245,200,48.698561,0.24349280499999998,1.1412969732284546,0.05,449000
2246,200,49.183385,0.245916925,1.293020074367523,0.05,449200
2247,200,31.688448,0.15844224,1.208390829563141,0.05,449400
2248,200,32.257715,0.161288575,1.1949136340618134,0.05,449600
2249,200,47.245982,0.23622991,1.196518875360489,0.05,449800
2250,200,47.69381,0.23846905,1.2323651230335235,0.05,450000
2251,200,32.302746,0.16151373,1.229129477739334,0.05,450200
2252,200,26.569585,0.132847925,1.2301053345203399,0.05,450400
2253,200,28.673211,0.143366055,1.169079648256302,0.05,450600
2254,200,42.04784,0.21023920000000001,1.1512485337257385,0.05,450800
2255,200,50.680066,0.25340033,1.2162881708145141,0.05,451000
2256,200,50.289352,0.25144676,1.2151625919342042,0.05,451200
2257,200,50.065119,0.250325595,1.2149625301361084,0.05,451400
2258,200,21.905546,0.10952773,1.1538917624950409,0.05,451600
2259,200,34.506845,0.17253422499999999,1.1244294369220733,0.05,451800
2260,200,50.751015,0.253755075,1.145921025276184,0.05,452000
2261,200,37.638651,0.188193255,1.1476132154464722,0.05,452200
2262,200,48.773333,0.243866665,1.1423170924186707,0.05,452400
2263,200,30.864737,0.15432368500000002,1.1348230171203613,0.05,452600
2264,200,33.315952,0.16657976000000002,1.1107507944107056,0.05,452800
2265,200,46.838129,0.234190645,1.1167110049724578,0.05,453000
2266,200,31.539496,0.15769748,1.1821726071834564,0.05,453200
2267,200,0.417233,0.002086165,1.0757110869884492,0.05,453400
2268,200,32.171096,0.16085548,1.0558180117607117,0.05,453600
2269,200,29.958961,0.149794805,1.1117114210128785,0.05,453800
2270,200,39.42417,0.19712085,1.0352034306526183,0.05,454000
2271,200,9.902672,0.049513360000000006,1.113138484954834,0.05,454200
2272,200,19.25987,0.09629934999999999,1.1092982661724091,0.05,454400
2273,200,59.852313,0.299261565,1.0844793510437012,0.05,454600
2274,200,26.863897,0.13431948500000002,1.0825670087337493,0.05,454800
2275,200,31.545594,0.15772797,1.0452180469036103,0.05,455000
2276,200,5.662113,0.028310565,1.0702507293224335,0.05,455200
2277,200,-1.165018,-0.005825090000000001,1.0553986966609954,0.05,455400
2278,200,25.904436,0.12952218000000001,1.0557718074321747,0.05,455600
2279,200,30.272585,0.151362925,1.078316570520401,0.05,455800
2280,200,54.019002,0.27009501,1.0483782064914704,0.05,456000
2281,200,74.852885,0.374264425,1.1276772761344909,0.05,456200
2282,200,-0.340441,-0.001702205,1.0573717987537383,0.05,456400
2283,200,38.763286,0.19381643,1.0635906624794007,0.05,456600
2284,200,-2.415489,-0.012077445,1.0970157587528229,0.05,456800
2285,200,278.743337,1.393716685,1.0691522669792175,0.05,457000
2286,200,35.253133,0.176265665,1.097325201034546,0.05,457200
2287,200,-1.623033,-0.008115165,1.0796894383430482,0.05,457400
2288,200,24.177578,0.12088789,1.0343971705436708,0.05,457600
2289,200,0.933682,0.0046684100000000004,1.02623015165329,0.05,457800
2290,200,213.802112,1.06901056,1.0903219783306122,0.05,458000
2291,200,103.889707,0.519448535,1.132631151676178,0.05,458200
2292,200,131.837404,0.65918702,1.1739953649044037,0.05,458400
2293,200,2.867342,0.014336709999999999,1.0542946243286133,0.05,458600
2294,200,38.599084,0.19299542,1.0603698289394379,0.05,458800
2295,200,6.894947,0.034474735,1.1007692086696625,0.05,459000
2296,200,72.549161,0.362745805,1.2122371792793274,0.05,459200
2297,200,196.856893,0.9842844650000001,1.121125841140747,0.05,459400
2298,200,14.18618,0.0709309,1.1392190659046173,0.05,459600
2299,200,24.777636,0.12388818,1.1459425103664398,0.05,459800
2300,200,2.615004,0.01307502,1.086102933883667,0.05,460000
2301,200,32.235627,0.161178135,1.2844150245189667,0.05,460200
2302,200,-13.275967,-0.066379835,1.173366060256958,0.05,460400
2303,200,27.866373,0.139331865,1.1379516851902007,0.05,460600
2304,200,0.214043,0.001070215,1.133991585969925,0.05,460800
2305,200,62.689406,0.31344703,1.1359734678268432,0.05,461000
2306,200,245.623624,1.22811812,1.273041467666626,0.05,461200
2307,200,45.012518,0.22506259,1.1645665383338928,0.05,461400
2308,200,9.707277,0.048536384999999994,1.2125661635398866,0.05,461600
2309,200,32.78192,0.1639096,1.22404567360878,0.05,461800
2310,200,26.871955,0.134359775,1.1971172046661378,0.05,462000
2311,200,46.630977,0.233154885,1.3228392148017882,0.05,462200
2312,200,30.233487,0.151167435,1.1325805747509003,0.05,462400
2313,200,32.429921,0.162149605,1.2211900055408478,0.05,462600
2314,200,-4.492091,-0.022460455,1.213337105512619,0.05,462800
2315,200,30.892873,0.15446436500000002,1.1730534744262695,0.05,463000
2316,200,85.308443,0.426542215,1.259360362291336,0.05,463200
2317,200,43.889374,0.21944687,1.1830922913551332,0.05,463400
2318,200,84.167115,0.42083557499999996,1.2278445720672608,0.05,463600
2319,200,69.221478,0.34610739,1.1736026000976563,0.05,463800
2320,200,42.604779,0.213023895,1.2075149416923523,0.05,464000
2321,200,154.5508,0.772754,1.2728632855415345,0.05,464200
2322,200,32.520016,0.16260007999999998,1.2132843399047852,0.05,464400
2323,200,76.193597,0.380967985,1.2634628641605377,0.05,464600
2324,200,87.292951,0.43646475500000004,1.1919617557525635,0.05,464800
2325,200,64.42047,0.32210235,1.1656299531459808,0.05,465000
2326,200,31.659829,0.158299145,1.2955935502052307,0.05,465200
2327,200,58.116467,0.290582335,1.2382608842849732,0.05,465400
2328,200,84.800068,0.42400034,1.1338048040866853,0.05,465600
2329,200,25.440759,0.127203795,1.2228994572162628,0.05,465800
2330,200,1.588963,0.007944815,1.1760448825359344,0.05,466000
2331,200,94.906501,0.47453250500000005,1.2745905590057374,0.05,466200
2332,200,79.964798,0.39982399,1.2237725782394409,0.05,466400
2333,200,-4.186014,-0.020930070000000002,1.1520021438598633,0.05,466600
